DATE,COUNTRY_CODE,CAMPAIGN_ID,TOTAL_SPEND_EUR,NB_OF_SESSIONS,NB_OF_SIGNUPS,NB_OF_ORDERS,NB_OF_POSLITE_ITEMS_ORDERED,NB_POSLITE_ITEMS_DISPATCHED,
2022-05-27,ES,17558850680,22.72317649,4,0,0,0,0,
2022-02-04,ES,17558850680,42.3609876,1,0,0,0,0,
2022-03-23,ES,17558850680,53.869464,12,1,0,0,0,
2022-04-30,ES,17558850680,46.99824382,2,1,0,0,0,
2022-04-20,ES,17558850680,32.7025736,3,0,0,0,0,
2022-01-18,ES,17558850680,67.5068725,13,1,0,0,0,
2022-03-16,ES,17558850680,78.65145931,4,1,0,0,0,
2022-02-19,ES,17558850680,97.2507066,28,1,0,0,0,
2022-03-12,ES,17558850680,115.815589,23,1,0,0,0,
2022-04-10,GB,20694141337,386.0100784,39,4,0,0,0,
2022-01-16,GB,20694141337,186.9243194,56,2,0,0,0,
2022-01-13,GB,20694141337,98.420599,9,1,0,0,0,
2022-01-14,GB,20694141337,84.5723378,5,1,0,0,0,
2022-05-08,GB,6476940146,3208.111684,834,32,1,0,0,
2022-05-24,GB,6476940146,2313.114578,416,23,1,0,0,
2022-03-20,GB,6476940146,1126.028618,338,11,0,0,0,
2022-02-08,GB,6476940146,1834.235164,275,18,1,0,0,
2022-03-11,GB,6476940146,1338.85007,281,13,1,0,0,
2022-04-10,GB,6476940146,1202.081755,144,12,1,0,0,
2022-04-20,GB,6476940146,1327.147984,279,13,1,0,0,
2022-05-15,GB,20774689177,710.1246868,85,7,1,0,0,
2022-01-05,GB,20774689177,16.7049752,3,0,0,0,0,
2022-04-07,GB,20774689177,43.3404324,13,0,0,0,0,
2022-04-01,GB,20774689177,340.3162578,75,3,0,0,0,
2022-02-21,GB,20774689177,5.0468614,1,0,0,0,0,
2022-03-21,GB,20774689177,215.477856,22,2,0,0,0,
2022-05-25,GB,120207885312850698,1156.642688,162,12,1,0,0,
2022-05-20,GB,120207885312850698,1053.392885,232,11,1,0,0,
2022-05-27,GB,120207885312850698,1092.557067,262,11,0,0,0,
2022-04-21,GB,20774689177,33.8180524,1,0,0,0,0,
2022-05-24,GB,120207745680800698,0,0,0,0,0,0,
2022-05-12,GB,120207745680800698,290.6638424,64,3,0,0,0,
2022-04-16,CH,13125904745,833.480318,67,8,1,0,0,
2022-02-06,CH,13125904745,645.753398,168,6,0,0,0,
2022-02-12,CH,13125904745,619.5940598,173,6,0,0,0,
2022-05-09,CH,13125904745,183.237798,11,2,0,0,0,
2022-05-30,CH,13125904745,231.3530238,49,2,0,0,0,
2022-03-24,CH,13125904745,446.4363812,63,5,0,0,0,
2022-05-23,CH,13125904745,307.0015312,15,3,1,0,0,
2022-04-25,CH,21151146713,77.84302693,13,1,0,0,0,
2022-04-12,GB,120203990006170698,132.1842364,4,1,0,0,0,
2022-03-20,GB,120203990006170698,671.1781485,7,7,7,7,0,
2022-02-14,GB,120203990006170698,133.9390764,12,1,0,0,0,
2022-05-09,GB,120207743682210698,795.173145,16,8,4,2,0,
2022-01-31,IE,12201978151,157.3369244,14,2,0,0,0,
2022-05-27,ES,21250282073,223.0821566,31,2,0,0,0,
2022-01-11,CH,16820221869,67.2552096,15,1,0,0,0,
2022-04-06,IE,21018817119,7.261892139,1,0,0,0,0,
2022-03-24,IE,16792023515,342.5608188,14,4,1,0,0,
2022-02-20,IE,16792023515,629.15725,145,6,0,0,0,
2022-01-25,IE,16792023515,295.329814,53,3,0,0,0,
2022-04-17,IE,16792023515,341.785425,82,3,0,0,0,
2022-05-05,CH,391292795,0,0,0,0,0,0,
2022-03-22,CH,391292795,13.3585388,0,0,0,0,0,
2022-05-28,CH,391292795,0,0,0,0,0,0,
2022-03-13,CH,391292795,31.9135764,8,0,0,0,0,
2022-02-18,CH,391292795,14.0251054,4,0,0,0,0,
2022-03-16,CH,391292795,20.8948224,3,0,0,0,0,
2022-03-14,CH,391292795,33.1106756,8,0,0,0,0,
2022-05-02,CH,21209555471,52.441107,15,1,0,0,0,
2022-05-25,GB,21198365745,121.3015178,24,1,0,0,0,
2022-05-22,IE,21182413864,71.689918,11,1,0,0,0,
2022-02-17,GB,21005578238,0.2992748,0,0,0,0,0,
2022-03-26,GB,21005578238,2.6934732,0,0,0,0,0,
2022-02-06,ES,17300002700,7.6043006,2,0,0,0,0,
2022-01-08,ES,17300002700,4.557139,1,0,0,0,0,
2022-04-29,ES,17300002700,32.52794267,2,0,0,0,0,
2022-02-09,ES,17300002700,3.2512126,1,0,0,0,0,
2022-05-07,ES,120211151482640066,50.34618068,1,1,1,1,1,
2022-01-12,GB,16335307917,87.6194994,18,1,0,0,0,
2022-05-23,GB,16335307917,34.2533612,7,0,0,0,0,
2022-01-22,GB,16335307917,141.7202212,37,1,0,0,0,
2022-04-18,GB,20475519552,290.1483769,32,3,0,0,0,
2022-05-04,GB,20475519552,267.178534,8,3,1,0,0,
2022-03-14,GB,20475519552,203.3127149,53,2,0,0,0,
2022-05-16,GB,20475519552,270.8910706,76,3,0,0,0,
2022-04-18,IE,391281264,29.0024488,3,0,0,0,0,
2022-04-15,IE,391281264,37.3277296,1,0,0,0,0,
2022-03-29,GB,120204410141090698,28.5127264,4,0,0,0,0,
2022-04-09,GB,120204410141090698,54.277566,2,1,0,0,0,
2022-02-18,GB,120204410141090698,13.8618646,3,0,0,0,0,
2022-05-04,GB,,928.9088288,65,9,1,0,0,
2022-04-03,GB,18461205812,931.3676637,65,9,1,0,0,
2022-02-19,GB,18461205812,1663.324091,266,17,1,0,0,
2022-05-05,GB,21082539491,1427.889058,14,14,14,14,2,
2022-05-05,GB,,0,0,0,0,0,0,
,GB,15846715387,18.024505,1,0,0,0,0,
2022-02-28,GB,15846715387,40.3884946,5,0,0,0,0,
2022-01-23,GB,15846715387,164.1114176,15,2,0,0,0,
2022-03-05,GB,15846715387,32.2536614,6,0,0,0,0,
2022-05-08,CH,120211150575530066,341.8398386,34,3,0,0,0,
2022-05-12,CH,120211150575530066,369.9580691,59,4,0,0,0,
2022-05-17,CH,120211150575530066,329.9368582,26,3,0,0,0,
2022-02-07,IE,20705306061,195.3175682,57,2,0,0,0,
2022-01-07,IE,20705306061,213.4033157,62,2,0,0,0,
2022-02-16,IE,12250462467,593.9825931,172,6,0,0,0,
2022-05-29,IE,12250462467,612.9802472,104,6,0,0,0,
2022-05-03,IE,12250462467,440.2481837,31,4,1,0,0,
2022-05-24,ES,21326414110,5.6726178,1,0,0,0,0,
2022-04-07,GB,20703348185,11.3724424,1,0,0,0,0,
2022-01-15,GB,20703348185,35.7633386,9,0,0,0,0,
2022-03-22,GB,20703348185,42.6738658,5,0,0,0,0,
2022-05-16,GB,20703348185,7.3050258,1,0,0,0,0,
2022-03-29,GB,20703348185,20.813202,4,0,0,0,0,
2022-05-13,ES,19678441368,9.794448,1,0,0,0,0,
2022-03-28,GB,16335200574,918.5831884,73,9,1,0,0,
2022-05-17,GB,16335200574,1550.529135,357,16,1,0,0,
2022-02-27,ES,19678441368,2.0133032,0,0,0,0,0,
2022-01-25,GB,23857036571440697,262.3279642,55,3,0,0,0,
2022-01-14,ES,19735056861,4.5911475,1,0,0,0,0,
2022-04-23,ES,19735056861,9.114278,3,0,0,0,0,
2022-03-31,ES,19735056861,4.3394846,1,0,0,0,0,
2022-02-13,ES,19735056861,7.1961986,0,0,0,0,0,
2022-01-13,ES,19735056861,4.2442608,0,0,0,0,0,
2022-04-14,ES,19735056861,8.4613148,2,0,0,0,0,
2022-05-28,CH,16736661269,713.6768692,143,7,0,0,0,
2022-04-22,CH,16736661269,536.9837771,16,5,2,1,0,
2022-03-02,CH,16736661269,209.3926416,21,2,0,0,0,
2022-02-19,CH,16736661269,310.8701314,65,3,0,0,0,
2022-04-28,CH,16736661269,468.2634977,98,5,0,0,0,
2022-05-25,CH,16736661269,254.7691493,71,3,0,0,0,
2022-02-24,CH,16736661269,174.4712773,30,2,0,0,0,
2022-05-05,ES,20499484310,121.4445807,21,1,0,0,0,
2022-01-14,ES,20499484310,202.3099144,40,2,0,0,0,
2022-05-03,ES,20499484310,77.79649922,10,1,0,0,0,
2022-01-11,ES,20499484310,212.3956588,62,2,0,0,0,
2022-04-24,ES,20499484310,137.6250741,41,1,0,0,0,
2022-03-04,ES,20499484310,196.9299792,45,2,0,0,0,
2022-05-28,ES,20499484310,43.43538141,7,0,0,0,0,
2022-04-01,ES,20499484310,154.3089028,43,2,0,0,0,
2022-02-27,GB,391180926,197.385334,36,2,0,0,8,
2022-03-06,GB,391180926,217.1646762,37,2,0,0,0,
2022-03-01,GB,391180926,150.9025162,32,2,0,0,0,
2022-05-13,GB,391180926,205.7786318,3,2,0,0,0,
2022-05-21,GB,12598739708,78.66932193,18,1,0,0,0,
2022-01-16,GB,20589784451,149.5149694,22,1,0,0,0,
2022-02-13,GB,20589784451,46.863713,5,0,0,0,0,
2022-02-24,GB,20589784451,47.3942456,9,0,0,0,0,
2022-05-30,GB,20589784451,82.164536,3,1,0,0,0,
2022-04-06,GB,20589784451,35.1103754,10,0,0,0,0,
2022-01-15,GB,391019869,143.4478516,7,1,0,0,0,
2022-03-12,GB,391019869,496.456083,35,,1,0,0,
2022-02-26,GB,391019869,496.4696864,134,5,0,0,0,
2022-05-31,IE,120211151098440066,536.0147675,123,5,0,0,0,
2022-05-20,IE,120211151098440066,542.6804362,43,5,1,0,0,
2022-03-06,GB,21020541104,569.3072226,57,6,1,0,0,
2022-03-03,GB,21020541104,589.5213771,147,6,0,0,0,
2022-05-16,CH,391292794,119.8731608,20,1,0,0,0,
2022-04-29,CH,391292794,56.1548352,14,1,0,0,0,
2022-05-04,CH,391292794,18.3373832,1,0,0,0,0,
2022-04-25,CH,391292794,46.72767764,7,1,0,0,0,
2022-01-06,ES,17558850680,11.7805444,2,0,0,0,0,
2022-03-25,ES,17558850680,79.22489703,19,1,0,0,0,
2022-05-23,ES,17558850680,10.1617398,1,0,0,0,0,
2022-03-04,ES,17558850680,177.1762808,18,2,0,0,0,
2022-05-22,ES,17558850680,17.0314568,3,0,0,0,0,
2022-01-23,ES,17558850680,48.7545856,3,0,0,0,0,
2022-04-06,ES,17558850680,23.1665902,4,0,0,0,0,
2022-04-24,GB,20694141337,128.9466286,26,1,0,0,0,
2022-04-06,GB,20694141337,167.1313724,25,2,0,0,0,
2022-02-10,GB,20924620040,95.6727122,16,1,0,0,0,
2022-04-24,GB,21127704718,694.8102729,63,7,1,0,0,
2022-05-11,GB,120207888497020698,1189.603728,83,12,2,0,0,
2022-04-16,GB,6476940146,1193.06691,48,12,3,1,0,
2022-05-27,GB,6476940146,2370.747674,522,24,1,0,0,
2022-03-15,GB,6476940146,1269.266407,279,13,1,0,0,
2022-05-31,GB,20774689177,123.3692346,33,1,0,0,0,
2022-04-16,GB,20774689177,22.6360576,5,0,0,0,0,
2022-04-20,GB,20774689177,45.8570614,5,1,0,0,0,
2022-05-05,GB,20774689177,222.9189158,56,2,0,0,0,
2022-05-07,GB,120207885312850698,428.8199796,120,4,0,0,0,
2022-02-21,IE,16792023515,797.1864468,231,8,0,0,0,
2022-02-27,IE,16792023515,474.5682124,57,5,0,0,0,
2022-05-23,CH,391292795,0,0,0,0,0,0,
2022-02-25,GB,21005578238,0,0,0,0,0,0,
2022-04-21,ES,17300002700,7.6451108,1,0,0,0,0,
2022-01-07,ES,17300002700,2.3533882,0,0,0,0,0,
2022-04-26,ES,17300002700,30.7028738,3,0,0,0,0,
2022-01-14,ES,17300002700,0.8978244,0,0,0,0,0,
2022-05-23,GB,21198365745,311.0009308,65,3,0,0,0,
2022-04-12,IE,21182413864,51.8697642,10,1,0,0,0,
2022-01-28,IE,20705306061,225.9693327,34,2,0,0,0,
2022-02-03,IE,20705306061,180.3744401,40,2,0,0,0,
2022-01-13,IE,20705306061,185.6550827,17,2,0,0,0,
2022-02-10,IE,20705306061,315.1557887,72,3,0,0,0,
2022-05-16,ES,120211151482640066,325.2708974,91,3,0,0,0,
2022-01-04,GB,16335307917,143.5702836,14,1,0,0,0,
2022-01-15,CH,13125904745,394.7434612,67,4,0,0,0,
2022-02-25,CH,13125904745,198.4191924,56,2,0,0,0,
2022-03-11,CH,13125904745,373.6037776,86,4,0,0,0,
2022-01-17,CH,13125904745,394.974719,71,4,0,0,0,
2022-02-16,CH,13125904745,553.2366746,83,6,0,0,0,
2022-01-12,CH,13125904745,302.6212364,18,3,1,0,0,
2022-02-13,CH,13125904745,882.7518328,159,9,1,0,0,
2022-01-24,CH,13125904745,377.5759704,109,4,0,0,0,
2022-05-03,CH,13125904745,288.732165,23,3,0,0,0,
2022-04-26,CH,21151146713,98.83583598,12,1,0,0,0,
2022-01-04,CH,13125904745,282.5290146,20,3,0,0,0,
2022-05-10,CH,21151146713,129.7868861,21,1,0,0,0,
2022-05-07,ES,21250221815,284.787179,14,3,1,0,0,
2022-05-13,ES,21250221815,206.5812324,41,2,0,0,0,
2022-03-30,GB,120203990006170698,808.2052008,48,8,1,0,0,
2022-02-16,IE,21018817119,264.1304583,29,3,0,0,0,
2022-03-01,IE,21018817119,58.70488639,11,1,0,0,0,
2022-03-27,IE,21018817119,15.1704151,2,0,0,0,0,
2022-03-19,IE,21018817119,9.35465688,2,0,0,0,0,
2022-05-05,IE,21018817119,4.630216465,1,0,0,0,0,
2022-02-28,IE,21018817119,51.87739027,2,1,0,0,0,
2022-05-04,IE,21018817119,5.545381119,1,0,0,0,0,
2022-05-04,ES,21250282073,53.6382062,10,1,0,0,0,
2022-03-28,CH,16820221869,43.53088,1,1,1,1,0,
2022-05-31,CH,16820221869,16.7729922,3,0,0,0,0,
2022-02-21,CH,16820221869,72.8734138,19,1,0,0,0,
2022-01-04,CH,16820221869,65.0650622,15,1,0,0,0,
2022-04-02,CH,16820221869,66.2757648,5,1,0,0,0,
2022-01-26,CH,16820221869,82.5182244,2,1,0,0,0,
2022-02-28,GB,20475519552,163.382323,18,2,0,0,0,
2022-05-31,GB,20475519552,371.5932604,56,4,0,0,0,
2022-03-17,GB,20475519552,196.6303453,10,2,0,0,0,
2022-03-01,GB,20475519552,200.6251823,36,2,0,0,0,
2022-02-28,GB,120204410141090698,54.1823422,1,1,1,1,0,
2022-03-16,GB,120204410141090698,42.42900324,6,0,0,0,0,
2022-03-11,GB,120204410141090698,66.0036968,19,1,0,0,0,
2022-05-20,GB,18461205812,2052.678395,513,21,1,0,0,
2022-01-12,GB,18461205812,1437.294434,417,14,0,0,0,
2022-05-30,GB,18461205812,1098.216085,66,11,2,0,0,
2022-04-11,IE,391281264,30.1859446,6,0,0,0,0,
2022-05-15,IE,12250462467,487.2200777,24,5,1,0,0,
2022-04-03,IE,12250462467,560.3889859,118,6,0,0,0,
2022-03-03,IE,12250462467,344.9942467,76,3,0,0,0,
2022-04-14,IE,12250462467,279.0844133,22,3,0,0,0,
2022-01-02,IE,12250462467,136.2897045,30,1,0,0,0,
2022-03-09,IE,12250462467,351.8115144,46,4,0,0,0,
2022-05-09,IE,12250462467,762.0932348,69,8,1,0,0,
2022-01-21,IE,12250462467,145.9654914,31,1,0,0,0,
2022-01-22,GB,20703348185,25.84646,5,0,0,0,0,
2022-01-13,GB,20703348185,33.7772422,1,0,0,0,0,
2022-05-25,GB,20703348185,0,0,0,0,0,0,
2022-03-21,GB,20703348185,53.6246028,14,1,0,0,0,
2022-03-08,ES,19678441368,0.9930482,0,0,0,0,0,
2022-05-04,ES,19678441368,2.0269066,1,0,0,0,0,
2022-05-17,ES,19678441368,3.196799,1,0,0,0,0,
2022-02-11,ES,19678441368,0.6665666,0,0,0,0,0,
2022-01-13,ES,19678441368,0.5985496,0,0,0,0,0,
2022-04-29,GB,16335200574,1091.060697,185,11,1,0,0,
2022-05-25,GB,16335200574,1005.29126,281,10,0,0,0,
2022-05-03,GB,16335200574,1108.554669,89,11,1,0,0,
2022-04-18,GB,16335200574,1141.32526,23,12,6,3,0,
2022-03-15,GB,16335200574,506.6042194,122,5,0,0,0,
2022-02-15,ES,20499484310,296.8977636,89,3,0,0,0,
2022-04-02,ES,20499484310,182.8597146,46,2,0,0,0,
2022-05-01,ES,20499484310,116.2811681,8,1,0,0,0,
2022-01-01,ES,20499484310,252.8063175,43,3,0,0,0,
2022-05-15,unknown,20499484310,47.19661404,9,0,0,0,0,
2022-05-18,CH,21296828618,62.85278887,5,1,0,0,0,
2022-02-22,IE,12201978151,78.287567,8,1,0,0,0,
2022-05-21,IE,12201978151,48.59094894,3,0,0,0,0,
2022-04-14,IE,12201978151,29.6826188,4,0,0,0,0,
2022-04-16,IE,12201978151,60.0998212,18,1,0,0,0,
2022-05-07,IE,12201978151,34.1309306,6,0,0,0,0,
2022-05-12,IE,12201978151,28.7167774,2,0,0,0,0,
,IE,12201978151,207.5644725,31,2,0,0,0,
2022-02-10,GB,120203990416490698,404.9596146,8,4,2,1,1,
2022-01-17,GB,20589784451,77.4985698,12,1,0,0,0,
2022-05-19,GB,20589784451,11.766941,1,0,0,0,0,
2022-04-24,GB,391019869,835.7656892,192,8,0,0,0,
2022-05-10,GB,391019869,626.5453972,175,6,0,0,0,
2022-02-03,GB,391019869,394.4033762,28,4,1,0,0,
2022-03-22,GB,21082539491,1202.390576,12,12,12,12,1,
2022-04-02,GB,21082539491,1696.481275,407,17,1,0,0,
2022-01-17,GB,15846715387,74.4378048,11,1,0,0,0,
2022-03-17,GB,15846715387,43.2043984,10,0,0,0,0,
2022-02-26,ES,19735056861,4.984970011,0,0,0,0,0,
,ES,19735056861,5.1556886,1,0,0,0,0,
2022-03-01,ES,,7.4682666,1,0,0,0,0,
2022-04-30,ES,19735056861,16.120029,1,0,0,0,0,
2022-05-26,ES,19735056861,3.2104024,0,0,0,0,0,
2022-02-17,CH,16736661269,135.3118717,8,1,0,0,0,
2022-03-28,CH,16736661269,245.3758778,69,2,0,0,0,
2022-03-20,CH,16736661269,309.6993901,65,3,0,0,0,
2022-04-02,CH,16736661269,296.554894,30,3,0,0,0,
2022-04-24,CH,16736661269,817.8406659,180,8,0,0,0,
2022-03-17,GB,21020541104,784.1889477,118,8,1,0,0,
2022-05-03,CH,21178981397,8.84221,3,0,0,0,0,
2022-02-19,CH,391292794,48.9858434,4,1,0,0,0,
2022-03-28,CH,391292794,23.3706412,2,0,0,0,0,
2022-01-03,CH,391292794,2.0813202,0,0,0,0,0,
2022-05-05,CH,391292794,26.390596,2,0,0,0,0,
2022-04-26,CH,391292794,46.70047084,10,0,0,0,0,
2022-03-13,CH,391292794,33.736432,3,0,0,0,0,
2022-02-17,GB,20924620040,91.9317772,6,1,0,0,0,
2022-03-06,ES,17558850680,97.0738624,25,1,0,0,0,
2022-01-01,ES,17558850680,15.031757,2,0,0,0,0,
2022-05-06,ES,17558850680,61.64723924,10,1,0,0,0,
2022-03-21,ES,17558850680,74.44556418,1,1,1,1,0,
2022-04-04,ES,17558850680,42.07394362,5,0,0,0,0,
2022-03-14,ES,17558850680,101.7942422,24,1,0,0,0,
2022-04-27,ES,17558850680,34.04017552,6,0,0,0,0,
2022-03-12,GB,20694141337,369.1010522,37,4,0,0,0,
2022-04-30,GB,20694141337,296.8533948,74,3,0,0,0,
2022-03-03,GB,20694141337,124.4302998,30,1,0,0,0,
2022-05-29,GB,20694141337,99.9577832,6,1,0,0,0,
2022-05-20,GB,20694141337,58.630654,17,1,0,0,0,
2022-04-26,GB,12598739708,62.77472576,4,1,0,0,0,
2022-03-04,GB,12598739708,248.3473569,17,2,0,0,0,
2022-05-15,GB,12598739708,86.1231254,22,1,0,0,0,
2022-02-15,GB,12598739708,108.098206,22,1,0,0,0,
2022-03-18,GB,12598739708,155.4769125,11,2,0,0,0,
2022-04-26,GB,391180926,125.4097446,19,1,0,0,0,
2022-02-07,GB,391180926,141.1624818,24,1,0,0,0,
2022-04-24,GB,6476940146,1306.045861,222,13,1,0,0,
2022-01-27,GB,6476940146,1695.699806,458,17,1,0,0,
2022-02-21,GB,6476940146,1929.511297,521,19,1,0,0,
2022-05-25,GB,6476940146,2408.366946,530,24,1,0,0,
2022-05-09,GB,6476940146,3220.88663,322,32,3,0,0,
2022-04-19,GB,6476940146,1369.773268,274,14,1,0,0,
2022-01-10,GB,6476940146,1281.712412,154,13,1,0,0,
2022-01-01,GB,20774689177,9.250312,0,0,0,0,0,
2022-03-14,GB,20774689177,164.6963638,16,2,0,0,0,
2022-04-04,GB,20774689177,387.832934,54,4,0,0,0,
2022-01-26,GB,,34.1173272,8,0,0,0,0,
2022-01-17,GB,20774689177,34.8791176,3,0,0,0,0,
2022-05-26,GB,120207885312850698,1153.405078,138,12,1,0,0,
2022-03-03,GB,20774689177,255.7167132,36,3,0,0,0,
2022-05-26,CH,120211150682290066,373.9166558,112,4,0,0,0,
2022-05-18,CH,,338.2485396,98,3,0,0,0,
2022-05-10,CH,120211150682290066,337.0242336,101,3,0,0,0,
2022-05-23,GB,120207888497020698,1089.999632,98,11,1,0,0,
2022-02-26,CH,13125904745,471.6842916,38,5,1,0,0,
2022-02-18,CH,13125904745,543.4966402,147,5,0,0,0,
2022-04-06,CH,21151146713,134.2084972,8,1,0,0,0,
2022-05-26,CH,21151146713,102.840224,29,1,0,0,0,
2022-03-07,CH,13125904745,364.7615676,51,4,0,0,0,
2022-05-11,ES,21250221815,391.0025262,20,4,1,0,0,
2022-05-05,ES,21250221815,30.335582,6,0,0,0,0,
2022-05-20,ES,21250221815,236.7940764,21,2,0,0,0,
2022-02-05,IE,16792023515,157.0104428,16,2,0,0,0,
2022-05-03,IE,16792023515,171.130772,36,2,0,0,0,
2022-05-11,IE,16792023515,210.716666,46,2,0,0,0,
2022-05-09,IE,16792023515,278.665649,20,3,0,0,0,
2022-02-09,IE,16792023515,278.7472694,31,3,0,0,0,
2022-02-27,CH,391292795,29.75063444,1,0,0,0,0,
2022-02-14,CH,391292795,0.1224306,0,0,0,0,0,
2022-03-02,CH,391292795,2.312578,1,0,0,0,0,
2022-05-10,CH,391292795,17.6027996,0,0,0,0,0,
2022-05-04,CH,391292795,0,0,0,0,0,0,
2022-02-07,GB,20475519552,67.4864674,15,1,0,0,0,
2022-04-10,GB,20475519552,231.0726618,44,2,0,0,0,
2022-03-08,GB,20475519552,233.8356443,23,2,0,0,0,
2022-03-18,GB,20475519552,194.2581708,33,2,0,0,0,
2022-02-19,IE,391281264,46.0203022,1,1,1,1,0,
2022-02-17,GB,120204410141090698,11.1411846,0,0,0,0,0,
2022-03-02,GB,120204410141090698,46.6460586,4,1,0,0,0,
2022-01-24,GB,18461205812,985.7975878,138,10,1,0,0,
2022-05-02,GB,18461205812,1380.468342,414,14,0,0,0,
2022-02-05,GB,18461205812,1709.652741,445,17,1,0,0,
2022-01-04,GB,18461205812,974.343525,19,10,5,3,0,
2022-01-30,GB,18461205812,2029.349979,426,20,1,0,0,
2022-04-10,GB,120203990006170698,426.1128989,124,4,0,0,0,
2022-03-29,GB,120203990006170698,787.1879464,102,8,1,0,0,
2022-05-14,GB,21198365745,382.6092284,73,4,0,0,0,
2022-04-22,GB,21198365745,271.8775524,63,3,0,0,0,
2022-04-14,IE,21182413864,14.147536,4,0,0,0,0,
2022-03-24,IE,12250462467,314.5775136,28,3,0,0,0,
2022-02-19,IE,12250462467,650.6967851,26,7,2,1,0,
2022-05-13,IE,12250462467,847.9481678,144,8,0,0,0,
2022-01-03,IE,12250462467,134.6440209,32,1,0,0,0,
2022-02-26,IE,12250462467,719.2902782,165,7,0,0,0,
2022-05-11,IE,12250462467,396.335478,111,4,0,0,0,
2022-03-20,IE,12250462467,768.8527928,108,8,1,0,0,
2022-04-05,IE,12250462467,375.6546588,90,4,0,0,0,
2022-02-04,IE,12250462467,179.4858905,13,2,0,0,0,
2022-02-15,IE,12250462467,497.4584767,129,5,0,0,0,
2022-05-22,IE,12250462467,757.74689,114,8,1,0,0,
2022-02-13,GB,20703348185,95.495868,12,1,0,0,0,
2022-03-01,GB,20703348185,76.315074,11,1,0,0,0,
2022-02-15,GB,20703348185,109.7386278,11,1,0,0,0,
2022-03-18,GB,20703348185,0,0,0,0,0,0,
2022-02-23,GB,20703348185,71.1049718,16,1,0,0,0,
2022-02-11,GB,20703348185,45.435356,4,1,0,0,0,
2022-05-02,ES,19678441368,2.4758188,1,0,0,0,0,
2022-03-27,ES,19678441368,1.8092522,0,0,0,0,0,
2022-04-12,ES,19678441368,1.7956488,0,0,0,0,0,
2022-02-03,GB,16335200574,959.583836,77,10,1,0,0,
2022-01-20,GB,16335200574,625.6747796,188,6,0,0,0,
2022-01-01,GB,16335200574,102.4063952,13,1,0,0,0,
2022-05-30,GB,16335200574,970.4801594,49,10,2,0,0,
2022-05-29,GB,16335200574,1026.349323,51,10,2,0,0,
2022-03-29,GB,16335200574,414.3867708,87,4,0,0,0,
2022-01-04,GB,16335200574,541.211269,22,6,2,1,0,
2022-02-17,GB,16335200574,477.139255,119,5,0,0,0,
2022-02-12,GB,21005578238,0.2992748,0,0,0,0,0,
2022-03-22,ES,17300002700,31.77775189,8,0,0,0,0,
2022-01-25,ES,17300002700,8.2708672,2,0,0,0,0,
2022-01-02,ES,17300002700,6.2847708,1,0,0,0,0,
2022-02-01,ES,17300002700,5.509377,1,0,0,0,0,
2022-01-09,ES,17300002700,7.4206547,1,0,0,0,0,
2022-02-19,ES,17300002700,5.645411,1,0,0,0,0,
2022-05-12,ES,120211151482640066,372.5019036,7,4,2,1,0,
2022-05-19,ES,120211151482640066,342.1119052,41,3,0,0,0,
2022-01-16,GB,16335307917,66.3301784,13,1,0,0,0,
2022-02-12,IE,20705306061,321.9973861,39,3,0,0,0,
2022-01-10,IE,20705306061,218.1330207,15,2,0,0,0,
2022-03-20,IE,21018817119,52.42937271,6,1,0,0,0,
2022-02-19,IE,21018817119,165.511334,10,2,0,0,0,
2022-02-24,IE,21018817119,97.45114454,18,1,0,0,0,
2022-03-06,IE,21018817119,12.17915803,2,0,0,0,0,
2022-05-16,IE,21018817119,10.42797466,2,0,0,0,0,
2022-03-30,IE,21018817119,6.621503922,1,0,0,0,0,
2022-05-28,ES,21250282073,332.1814246,7,4,2,1,0,
2022-04-10,CH,16820221869,52.5499342,4,1,0,0,0,
2022-04-08,ES,20499484310,150.9947989,45,2,0,0,0,
2022-01-02,ES,20499484310,242.3313213,7,2,1,0,0,
2022-02-13,ES,20499484310,233.7258458,26,2,0,0,0,
2022-03-22,ES,20499484310,229.1737618,37,2,0,0,0,
2022-05-10,ES,20499484310,53.38451095,13,1,0,0,0,
2022-05-06,ES,20499484310,107.4161316,28,1,0,0,0,
2022-03-13,ES,20499484310,231.7164563,46,2,0,0,0,
2022-02-06,ES,20499484310,265.7958151,53,3,0,0,0,
2022-05-13,ES,20499484310,56.18601555,8,1,0,0,0,
2022-01-29,ES,20499484310,214.4233204,2,2,2,2,0,
2022-04-12,IE,12201978151,40.8238034,7,0,0,0,0,
2022-03-26,IE,12201978151,111.1041493,26,1,0,0,0,
2022-05-03,IE,12201978151,44.4559112,4,0,0,0,0,
2022-01-10,IE,12201978151,255.9071608,8,3,1,0,0,
2022-03-09,IE,12201978151,46.3603872,10,0,0,0,0,
2022-03-04,IE,12201978151,107.9021688,6,1,0,0,0,
2022-01-27,IE,12201978151,61.6370054,9,1,0,0,0,
2022-04-08,GB,21082539491,1157.13767,58,12,2,0,0,
2022-05-13,GB,15846715387,8.706176,0,0,0,0,0,
2022-03-07,GB,15846715387,10.474618,0,0,0,0,0,
2022-01-29,GB,15846715387,108.351081,8,1,0,0,0,
2022-05-02,GB,15846715387,188.5295206,43,2,0,0,0,
2022-03-29,GB,15846715387,19.9425844,0,0,0,0,0,
2022-02-02,GB,120203990416490698,369.1826672,81,4,0,0,0,
2022-02-07,GB,20589784451,104.0932168,3,1,0,0,0,
