DATE,CURRENCY,COUNTRY_CODE,CAMPAIGN_ID,CAMPAIGN_NAME,PRODUCT,CHANNEL_3,CHANNEL_4,CHANNEL_5,TOTAL_IMPRESSIONS,TOTAL_CLICKS,TOTAL_SPEND,TOTAL_LEADS,TOTAL_FAKE_LEADS,TOTAL_SQLS,TOTAL_MEETING_DONE,TOTAL_SIGNED_LEADS,TOTAL_POS_LITE_DEALS
2022-01-20,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,52,4,2,0,0,11,10,2,7
2022-03-18,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,6602,24,54,5,4,5,5,4,3
2022-02-15,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,385,4,3,11,9,9,8,0,2
2022-02-27,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,3014,16,19,14,12,8,8,6,4
2022-05-08,EUR,IE,120211150770050066,fb_ie_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,9827,19,60,7,6,6,6,2,3
2022-02-11,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,19,0,0,0,0,11,10,0,2
2022-05-31,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,0,0,0,8,7,3,3,4,1
2022-05-28,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,476,2,7,12,10,2,2,7,4
2022-01-30,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,12,10,6,5,7,0
2022-02-07,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,814,5,8,5,5,0,0,8,2
2022-03-18,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,2,0,0,1,0,7,6,6,2
2022-05-14,EUR,ES,120211151359520066,fb_es_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,0,0,0,13,11,3,2,4,0
2022-02-01,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,1028,6,7,12,10,0,0,3,1
2022-05-09,EUR,CH,120211150575530066,fb_ch_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,10412,64,121,12,10,5,4,1,6
2022-05-19,EUR,GB,120207885312850698,fb_gb_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,45513,78,231,7,6,7,6,3,6
2022-03-03,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,4544,44,29,14,12,6,5,1,3
2022-03-31,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,14,12,11,10,6,0
2022-05-25,EUR,IE,120211151098440066,fb_ie_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,25276,28,83,8,7,3,3,5,6
2022-05-23,EUR,IE,120211150770050066,fb_ie_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,0,0,0,1,1,3,3,1,1
2022-05-18,EUR,IE,120211150770050066,fb_ie_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,12452,27,71,2,1,6,6,6,2
2022-05-30,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,11928,54,79,0,0,10,9,5,4
2022-03-27,EUR,GB,11348193304807181773,unknown,pos lite,,,,,,,8,7,6,6,2,4
2022-02-27,GBP,GB,23856079315230666,fb_uk_pos-lite_prospecting_landing_promo,pos lite,fb,fb prospecting,fb p rospecting generic,,,,13,11,4,4,3,7
2022-03-20,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,296,4,4,10,8,6,5,6,3
2022-03-28,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,2304,4,15,1,0,8,7,1,7
2022-05-21,EUR,CH,120211150575530066,fb_ch_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,6948,9,65,3,2,11,10,5,4
2022-05-30,EUR,GB,120207888497020698,fb_gb_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,1272,6,8,10,9,11,10,1,4
2022-05-22,EUR,IE,120211150770050066,fb_ie_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,8619,6,44,4,3,4,4,8,5
2022-05-26,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,10839,30,66,5,4,7,6,7,5
2022-05-19,EUR,CH,120211150682290066,fb_ch_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,1386,6,26,10,9,3,3,2,6
2022-01-13,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,48,0,0,9,8,6,5,2,4
2022-05-22,EUR,GB,120207888497020698,fb_gb_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,168724,336,1049,6,5,3,3,9,7
2022-05-26,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,0,0,0,5,4,2,2,9,0
2022-04-04,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,13,11,10,9,8,1
2022-05-17,EUR,CH,120211150575530066,fb_ch_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,2216,6,33,3,2,1,1,0,3
2022-02-04,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,428,8,7,4,4,9,9,5,6
2022-05-20,EUR,GB,120207888497020698,fb_gb_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,9655,5,34,8,6,2,2,4,2
2022-02-24,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,4188,64,27,0,0,9,8,4,7
2022-05-12,EUR,GB,120207885312850698,fb_gb_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,107223,156,539,14,12,10,9,2,6
2022-05-16,EUR,IE,120211150770050066,fb_ie_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,12642,24,58,13,11,5,4,4,4
2022-05-19,EUR,GB,120207885312850698,fb_gb_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,45438,66,279,4,3,8,7,7,5
2022-05-21,EUR,ES,120211151359520066,fb_es_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,7315,21,32,6,5,2,2,0,1
2022-01-11,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,138,0,2,4,3,0,0,0,5
2022-05-23,EUR,CH,120211150575530066,fb_ch_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,1696,8,24,0,0,1,1,6,6
2022-04-21,EUR,CH,614070523,bing-shopping_ch_generic_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,bing-shopping,bing-shopping prospecting,bing-shopping prospecting generic,18,0,0,3,2,8,7,7,5
2022-01-15,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,0,0,11,10,2,0
2022-03-11,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,54,0,1,11,9,8,8,4,5
2022-02-28,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,2,2,1,1,1,0
2022-01-09,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,16,0,0,11,9,4,4,1,3
2022-01-22,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,1008,5,9,0,0,5,5,9,2
2022-03-03,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,184,0,4,0,0,8,8,4,3
2022-05-18,EUR,CH,120211150575530066,fb_ch_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,0,0,0,11,9,9,8,3,0
2022-01-01,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,1660,12,7,5,4,0,0,7,7
2022-03-02,EUR,GB,8982794718358598517,unknown,pos lite,,,,,,,14,12,6,6,1,0
2022-03-11,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,48,0,1,13,11,4,3,4,4
2022-01-07,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,26,1,0,10,8,7,6,0,2
2022-01-14,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,4396,14,33,7,6,7,7,1,4
2022-05-12,EUR,IE,120211150770050066,fb_ie_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,33222,78,186,9,8,10,9,4,6
2022-03-17,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,8,7,3,3,8,0
2022-02-27,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,17592,68,175,1,1,8,7,1,7
2022-02-11,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,14,12,2,2,0,0
2022-05-10,EUR,GB,120207885312850698,fb_gb_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,0,0,0,1,1,7,6,8,1
2022-05-14,EUR,IE,120211151098440066,fb_ie_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,8304,16,22,3,2,0,0,1,2
2022-05-19,EUR,IE,120211150770050066,fb_ie_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,26496,69,159,12,10,11,10,9,4
2022-05-15,EUR,CH,120211150682290066,fb_ch_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,0,0,0,0,0,0,0,3,0
2022-01-27,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,990,8,9,1,0,0,0,0,2
2022-03-07,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,6818,24,53,1,1,7,6,9,4
2022-03-09,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,8836,38,72,8,7,9,8,4,4
2022-05-26,EUR,ES,120211151359520066,fb_es_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,8448,14,42,7,6,9,8,1,4
2022-01-19,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,24,0,0,11,10,0,0,4,4
2022-01-31,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,39,0,0,0,0,10,9,6,5
2022-02-21,EUR,ES,12615858515398861673,unknown,pos lite,,,,,,,10,8,3,3,5,3
2022-01-11,EUR,GB,10519868197612556044,unknown,pos lite,,,,,,,5,4,10,9,0,7
2022-02-19,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,6,0,0,8,6,0,0,6,4
2022-02-19,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,1663,11,10,4,3,10,9,6,1
2022-02-02,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,586,6,6,0,0,3,3,3,3
2022-02-01,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,334,2,3,6,5,6,6,8,4
2022-05-24,EUR,GB,21182413861,search-shopping_gb_generic_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,search-shopping,search-shopping prospecting,search-shopping prospecting generic,13136,42,111,2,2,10,9,0,3
2022-05-17,EUR,CH,120211150682290066,fb_ch_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,0,0,0,9,7,3,3,3,0
2022-05-08,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,11076,40,69,12,10,6,6,7,3
2022-05-15,EUR,ES,120211151359520066,fb_es_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,13326,28,57,4,3,0,0,0,2
2022-02-01,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,12480,68,103,3,3,10,9,1,7
2022-05-28,EUR,GB,11348193304807181773,unknown,pos lite,,,,,,,4,4,8,8,2,1
2022-02-12,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,6,0,0,7,6,10,9,9,4
2022-02-12,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,16,0,0,12,10,5,5,7,7
2022-01-17,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,pos,fb,fb prospecting,fb prospecting generic,,,,5,4,4,4,7,1
2022-05-21,EUR,GB,120207888497020698,fb_gb_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,0,0,0,1,1,9,8,8,1
2022-01-13,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,6924,52,56,9,8,2,2,1,6
2022-05-08,EUR,ES,120211151359520066,fb_es_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,40688,168,186,2,1,7,7,7,7
2022-01-29,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,440,4,4,8,7,7,6,7,7
2022-01-13,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,card reader,fb,fb prospecting,fb prospecting generic,,,,2,2,5,5,0,3
2022-02-20,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,pos,fb,fb prospecting,fb prospecting generic,,,,9,8,6,5,3,4
2022-03-30,EUR,ES,23861494371910168,fb_es _pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,3,3,3,3,2,0
2022-03-25,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,377,0,5,12,11,2,2,4,3
2022-05-11,EUR,GB,120207888497020698,fb_gb_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,0,0,0,13,12,6,6,5,0
2022-02-19,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,5190,33,53,14,12,7,7,8,5
2022-05-27,EUR,CH,120211150682290066,fb_ch_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,6498,30,98,10,9,6,6,1,3
2022-05-22,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,22058,80,153,4,3,0,0,4,4
2022-05-23,EUR,ES,120211151359520066,fb_es_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,9044,12,51,9,8,7,7,0,7
2022-05-22,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,16944,36,79,5,4,9,8,7,5
2022-01-13,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,2774,4,19,5,4,2,1,7,3
2022-01-24,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,pos,fb,fb prospecting,fb prospecting generic,,,,8,7,9,9,2,3
2022-05-28,EUR,CH,120211150682290066,fb_ch_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,660,6,16,7,6,6,100000000,7,4
2022-02-09,EUR,ES,23861494371910168,,unknown,fb,fb prospecting,fb prospecting generic,871,4,7,0,0,8,7,1,3
2022-05-18,EUR,IE,120211151098440066,fb_ie_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,11157,12,64,11,10,10,9,4,5
2022-05-30,EUR,IE,120211151098440066,fb_ie_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,0,0,0,3,3,2,1,4,0
2022-05-22,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,0,0,0,10,9,3,2,5,0
2022-03-28,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,2416,0,18,8,7,7,6,0,7
2022-05-19,EUR,CH,120211150575530066,fb_ch_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,17766,630,113,10,9,9,9,5,6
2022-05-19,EUR,GB,21182413861,search-shopping_gb_generic_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,search-shopping,search-shopping prospecting,search-shopping prospecting generic,17528,44,153,13,11,11,10,0,7
2022-01-18,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,14,12,1,1,8,0
2022-01-30,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,1008,0,10,10,9,10,10,8,4
2022-02-27,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,pos,fb,fb prospecting,fb prospecting generic,,,,7,6,7,7,8,1
2022-02-16,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,pos,fb,fb prospecting,fb prospecting generic,,,,13,11,2,2,8,4
2022-03-10,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,10,9,4,3,9,1
2022-02-28,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,5,4,8,7,8,0
2022-05-26,EUR,IE,120211151098440066,fb_ie_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,5241,5,33,1,1,1,1,9,3
2022-02-04,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,2,0,0,14,12,0,0,7,4
2022-03-01,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,1356,0,12,8,7,6,6,3,6
2022-03-12,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,4,4,9,9,5,0
2022-05-16,EUR,GB,120207888497020698,fb_gb_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,47907,93,409,13,11,5,5,5,6
2022-01-06,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,14,12,7,6,9,0
2022-01-29,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,pos,fb,fb prospecting,fb prospecting generic,,,,12,10,9,8,2,6
2022-03-11,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,pos,fb,fb prospecting,fb prospecting generic,,,,0,0,6,5,2,7
2022-05-13,EUR,CH,120211150575530066,fb_ch_landing_prospecting_pos-lite_pos-lite_bau_alwayson_selfserve_convgoaltest-purchasecr,pos-lite,fb,fb prospecting,fb prospecting landing,2569,12,28,14,12,5,5,6,2
2022-03-16,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,143,3,3,11,9,11,10,4,2
2022-04-15,EUR,IE,614070496,bing-shopping_ie_generic_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,bing-shopping,bing-shopping prospecting,bing-shopping prospecting generic,145,0,0,9,7,5,5,4,2
2022-05-14,EUR,ES,120211151482640066,fb_es_landing_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,fb,fb prospecting,fb prospecting landing,3309,21,23,5,4,5,4,0,6
2022-02-08,EUR,ES,23861494371910168,fb_es_pos-lite_prospecting_landing_promo,unknown,fb,fb prospecting,fb prospecting generic,0,0,0,13,12,2,2,4,0
2022-05-21,EUR,CH,614070523,bing-shopping_ch_generic_prospecting_pos-lite_poslite-cr_bau_alwayson,poslite-cr,bing-shopping,bing-shopping prospecting,bing-shopping prospecting generic,0,0,0,6,5,7,6,3,1
